,1,2,4,8,16,32
mean,7438.565222093566,12980.61795019754,17809.802370891513,25621.011612314494,32248.216884485493,27299.67427662292
error_margin,107.77480673432378,984.7465572670238,1352.650764972775,1019.3903550628577,4349.188466868843,7148.291773568872
