,1,2,4,8,16,32
mean,0.48914835520665284,0.951939708410913,1.4928546924809076,2.882410593868558,4.275500003639698,4.647484878334038
error_margin,0.02136492211740883,0.01031288179645494,0.17220941162836048,0.0532609447467597,0.4941602584172408,0.01529894690448974
