,1,2,4,8,16,32
mean,5458.210741973914,9769.790812828993,14529.448904313667,20762.618388564977,28068.788952722425,31229.81718570504
error_margin,69.21526313797237,434.4947518366551,2256.0244232676196,855.9709670644645,2112.762466727134,2490.050131985578
