,1,2,4,8,16,32
mean,4042.2247382688497,7325.271222197247,11398.164074378426,17221.245976870818,25042.41572805847,25264.65400541122
error_margin,80.30552987306814,612.1497544524102,1158.4885785612641,1304.1956099773295,934.665226757488,4731.56078254328
