,1,2,4,8,16,32
mean,11708.504448089661,20537.37371965065,29241.2999547011,42334.76232351085,46485.54408665109,37677.44648543301
error_margin,231.45319988448057,181.7264644166744,3437.3729166524895,7773.263284144664,8246.713424880782,5170.5430405109
