,1,2,4,8,16,32
mean,99.64858497288404,194.92921469680206,365.6994303505746,653.7217922584866,987.1164300109065,1521.2235057962002
error_margin,0.32702373063754414,0.9038390645160572,9.913526910746715,33.35213831179539,39.80180731135019,68.6993413971437
