,1,2,4,8,16,32
mean,266.4055354191918,535.555599307899,921.1501591010325,1635.542009752808,2596.9926105066,3378.254358433479
error_margin,2.158989619501935,7.150925625789641,56.16794904359552,101.65202715669326,257.09551087090273,181.04872321485146
