,1,2,4,8,16,32
mean,32.0569531212159,9.55480182773454,9.47635222651186,9.378574365654448,9.25143313987814,9.146550998611346
error_margin,0.2804596237986049,0.07429677867389838,0.03325425553550039,0.06713261550828008,0.06983999360619786,0.0669745751365776
