,1,2,4,8,16,32
mean,24.325277575157852,9.239917265930824,9.14813759300878,8.94400493826771,8.840164842263157,8.728874783929992
error_margin,0.1915282093413728,0.017839821196658927,0.026967555139361617,0.05059998886628612,0.025097761853715282,0.08435682646545113
