,1,2,4,8,16,32
mean,8.100334426542304,11.801525836655335,21.99342108730171,41.033582899429554,80.17300951961623,157.55191291580024
error_margin,0.09070412806227318,0.9768390270267584,0.920695335193338,1.7445655560298778,12.477207549554286,17.881545013986326
