,1,2,4,8,16,32
mean,24.215453191805313,47.42601389375048,89.92336593723842,166.46885227808474,298.50805327407136,456.0708264213774
error_margin,0.3997191680019935,0.48749060545046796,0.726023260016633,3.855858738518458,13.828244558426519,12.334511755723353
