,1,2,4,8,16,32
mean,15461.198234707184,26978.86507084209,37991.6156663422,51120.29338578734,46656.38171581918,39908.454811703195
error_margin,1623.079577957843,3065.1915775737466,3266.919938940566,4719.672988987863,6055.5149897556685,6249.413927297603
