,1,2,4,8,16,32
mean,5.515293165601007,7.939625293754284,8.188434078685102,7.9685249430242235,7.766278595330436,7.686237811770226
error_margin,0.7407900930188465,0.1873622483601287,0.020218533012516533,0.14681229288006525,0.23674973921907502,0.046573980303216946
