,1,2,4,8,16,32
mean,16337.353343815481,28217.7413565698,41407.027282014096,52955.071708370386,46392.1648134637,36672.65762103794
error_margin,907.9575452401135,420.97065824513817,2144.6891012864994,3323.8982488727065,2857.2456514353894,3536.1265806289744
