,1,2,4,8,16
mean,2.704015756545677,4.96676459033988,8.915763616729771,17.847596244520297,30.778244062125292
error_margin,0.055557669498237754,0.7005019820421902,0.9021221770263185,0.9666050183029049,0.7051901000138706
