,1,2,4,8,16,32
mean,7237.337227696681,17442.62020329193,25969.57138826372,37229.945388756925,26485.976193386003,27788.272591471272
error_margin,3155.086722105221,887.2891787737756,913.9468554775028,3140.979236835575,3368.624112831661,534.1775931010604
