,1,2,4,8,16,32
mean,29.917701214261445,9.529447514482646,9.390781453439578,9.281731441159238,9.175763321930345,9.056954535317235
error_margin,0.3494089564706878,0.018624845856388406,0.04180153145436185,0.04087104014235861,0.07389877718536529,0.09907951885152838
