,1,2,4,8,16,32
mean,0.11708961255719146,0.2368951861413941,0.37015639890725105,0.6123277536825996,0.9887565659327266,1.7706781763923622
error_margin,0.016070870633430236,0.004416415958717977,0.01799617677645341,0.08322974760361541,0.12269410169790138,0.16903796335524063
