,1,2,4,8,16,32
mean,0.12553415261935685,0.23226792692384532,0.48425144379962803,0.8754517172937405,1.6536786291795174,3.1755866447880683
error_margin,0.0027742345216329894,0.018847944715683077,0.006104361956918636,0.07195786726247441,0.07746223181803635,0.030061249123360476
