,1,2,4,8,16,32
mean,473.7048868262253,858.4717005060654,1472.1881110539136,2305.4851901499346,3532.990396875214,4883.115168901937
error_margin,3.7191469912130177,131.85073700428183,30.499390594144103,95.27760436910843,435.8183459380423,383.2308704590296
